id,name,slug,category,status,stock,cost,cost_status,latest_confirmed_purchase_cost,latest_confirmed_purchase_at,price,transfer_price,margin_price_pct,margin_transfer_pct,description_status,description_reason,attributes_status,attributes_reason,images_count,images_status,completeness,issues,suggested_action,priority
e7ceb4e9-34e4-469b-b225-5de2e3cb5a8a,Mate Imperial Animal Print  virola cincelada con aplique,mate-imperial-animal-print-virola-cincelada-con-aplique,Mates,draft,0,26400,COST_WITHOUT_PURCHASE_SOURCE,,,51428.57,39600,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
c022616a-218b-4dbc-b219-6460f0ec0abc,Mate Imperial Animal Print  virola lisa,mate-imperial-animal-print-virola-lisa,Mates,draft,0,24300,COST_WITHOUT_PURCHASE_SOURCE,,,47337.66,36450,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
9c05ba0b-731a-4701-80e6-450c1a4552fb,Mate Imperial cuero liso virola acero y bronce con botitas,mate-imperial-cuero-liso-virola-acero-y-bronce-con-botitas,Mates,draft,0,26500,COST_WITHOUT_PURCHASE_SOURCE,,,51623.38,39750,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
fb74b40d-84d4-4626-b313-fa8fac9275ad,Mate Imperial Liso,mate-imperial-liso,Mates,draft,0,17800,COST_WITHOUT_PURCHASE_SOURCE,,,34675.32,26700,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
ee468a5a-10b6-4b63-9b6d-b9d4b4b50a3d,Mate Imperial Premium,mate-imperial-premium,Mates,active,3,,COST_MISSING,,,69000,,,,DESCRIPTION_NEEDS_VERIFICATION,No referencia claramente el producto auditado.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",0,NO_IMAGES,43,COST_MISSING|DESCRIPTION_NEEDS_VERIFICATION|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_USEFUL_DESCRIPTION|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
4f4d04b7-f869-4b24-8cb4-9817c9d2ccef,Mate Imperial virola alpaca cincelada premium,mate-imperial-virola-alpaca-cincelada-premium,Mates,active,1,19100,COST_WITHOUT_PURCHASE_SOURCE,,,37207.79,28650,94.81,50,DESCRIPTION_GENERIC,Contiene texto comercial intercambiable entre productos.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",0,NO_IMAGES,43,COST_WITHOUT_PURCHASE_SOURCE|DESCRIPTION_GENERIC|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_USEFUL_DESCRIPTION|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
6d3eab98-fb35-4baf-9357-581f84c3dd1e,MATE STANLEY,mate-stanley,Termos,draft,0,3200,COST_WITHOUT_PURCHASE_SOURCE,,,20779.22,16000,549.35,400,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: brand, capacity, material, color.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
fba9e477-4b03-48be-bbf1-4a7152105234,Mate Torpedo alpaca cincelada cuero dibujado con botitas,mate-torpedo-alpaca-cincelada-cuero-dibujado-con-botitas,Mates,draft,0,24500,COST_WITHOUT_PURCHASE_SOURCE,,,47727.27,36750,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
2c39e1c9-cc23-4d4c-bb5d-8469f87e666b,Mate Torpedo animal print 100% cuero,mate-torpedo-animal-print-100-cuero,Mates,draft,0,27400,COST_WITHOUT_PURCHASE_SOURCE,,,53376.62,41100,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
6d1059a4-9226-415a-ac5a-163b9545b04a,Mate Torpedo animal print alpaca cincelada,mate-torpedo-animal-print-alpaca-cincelada,Mates,draft,0,25400,COST_WITHOUT_PURCHASE_SOURCE,,,49480.52,38100,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
a9f0a1e1-7acd-4bfe-a9e2-48e6f0a8354c,Mate Torpedo base de cuero virola cincelada de bronce,mate-torpedo-base-de-cuero-virola-cincelada-de-bronce,Mates,draft,0,24800,COST_WITHOUT_PURCHASE_SOURCE,,,48311.69,37200,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
ef88ee42-4946-4544-9282-21d5d16f17ea,Mate Torpedo virola alpaca cincelada,mate-torpedo-virola-alpaca-cincelada,Mates,draft,0,16800,COST_WITHOUT_PURCHASE_SOURCE,,,32727.27,25200,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: material, color.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
63350249-ae3f-457d-8e5f-e3bb60be80e3,Odyseey Limoni,odyseey-limoni,Perfumes,active,0,40000,COST_WITHOUT_PURCHASE_SOURCE,,,77922.08,60000,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
73070e5d-763d-4d39-af59-957126199cab,Odyssey Aqua,odyssey-aqua,Perfumes,active,0,57600,COST_WITHOUT_PURCHASE_SOURCE,,,112207.79,86400,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
53dda192-fa55-4d00-8deb-592b5f8deb4e,Odyssey Artisto,odyssey-artisto,Perfumes,active,0,50549,COST_WITHOUT_PURCHASE_SOURCE,,,111601.69,85933.3,120.78,70,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
0c177ab6-1db8-4692-8bda-2ec0dcb7156a,Odyssey Go Mango,odyssey-go-mango,Perfumes,active,0,75138.5,COST_WITHOUT_PURCHASE_SOURCE,,,146373.7,112707.75,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
c880c7b1-61bd-44be-93c7-9c4be028bc20,Odyssey Homme Black,odyssey-homme-black,Accesorios,draft,0,34545,COST_WITHOUT_PURCHASE_SOURCE,,,80755,62181,133.77,80,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,0,NO_IMAGES,71,COST_WITHOUT_PURCHASE_SOURCE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
b93f703a-2a95-4167-b9ea-168c380456b3,ODYSSEY MANDARIN SKY,odyssey-mandarin-sky,Perfumes,active,0,48000,COST_WITHOUT_PURCHASE_SOURCE,,,93506.49,72000,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
68c61d33-eb0e-4078-85fd-4481f7856451,Odyssey Mega,odyssey-mega,Perfumes,active,0,40500,COST_WITHOUT_PURCHASE_SOURCE,,,78896.1,60750,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
f65ba129-7183-4894-bd1c-c9676df030ad,Odyssey Wild One,odyssey-wild-one,Perfumes,active,0,41000,COST_WITHOUT_PURCHASE_SOURCE,,,95844.16,73800,133.77,80,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
917dd573-dc58-435a-85a4-c6b55bcd7ffc,Opulent Dubai,opulent-dubai,Perfumes,active,0,45000,COST_WITHOUT_PURCHASE_SOURCE,,,93506.49,72000,107.79,60,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
1a7fd59a-75ee-4255-9ae0-277b3be4bd2e,PARLANTE JBL GO3,parlante-jbl-go3,Electrónica,draft,0,16160,COST_WITHOUT_PURCHASE_SOURCE,,,48270.13,37168,198.7,130,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: brand, model, connectivity.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
4d1af887-4b48-4be4-82e1-c0d9effb1a30,PHILOS PURA - 100ML,philos-pura-100ml,Perfumes,active,0,42300,COST_WITHOUT_PURCHASE_SOURCE,,,82402.6,63450,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
a2843178-0691-4a35-bb30-b475b3e941ff,Porta mate cuero Marrón,porta-mate-cuero,Accesorios,active,1,7150,COST_WITHOUT_PURCHASE_SOURCE,,,23214.29,17875,224.68,150,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,1,ONLY_ONE_IMAGE,86,COST_WITHOUT_PURCHASE_SOURCE|ONLY_ONE_IMAGE,Revisar costo contra la ultima compra confirmada.,MEDIUM
165c4d74-286a-4882-9370-e47001f85e95,Porta mate cuero Marrón Oscuro,porta-mate-cuero-marron-oscuro,Accesorios,active,1,7150,COST_WITHOUT_PURCHASE_SOURCE,,,23214,17875,224.67,150,DESCRIPTION_GENERIC,Contiene texto comercial intercambiable entre productos.,ATTRIBUTES_MISSING,Faltan: type.,1,ONLY_ONE_IMAGE,57,COST_WITHOUT_PURCHASE_SOURCE|DESCRIPTION_GENERIC|ATTRIBUTES_MISSING|ONLY_ONE_IMAGE|ACTIVE_WITHOUT_USEFUL_DESCRIPTION|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
431f2731-783f-49b2-8af5-bb9c7cbf0c43,PS5 SLIM DIGITAL 1TB + 1 JOYSTICK,ps5-slim-digital-1tb-1-joystick,Accesorios,draft,0,550,COST_WITHOUT_PURCHASE_SOURCE,,,2143,1650,289.64,200,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,0,NO_IMAGES,71,COST_WITHOUT_PURCHASE_SOURCE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
bedb3ca2-68ed-4158-a00f-4b203b4d8f92,Qaed Al Fursan Untamed,qaed-al-fursan-untamed,Perfumes,active,0,36000,COST_WITHOUT_PURCHASE_SOURCE,,,74805.19,57600,107.79,60,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
880dfa55-41c2-4275-91e7-ca7def54ec14,Rasasi Hawas For Him,rasasi-hawas-for-him,Perfumes,active,1,36596,COST_WITHOUT_PURCHASE_SOURCE,,,90301.98,69533,146.75,90,DESCRIPTION_GENERIC,Contiene texto comercial intercambiable entre productos.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,2,ORDER_REVIEW,57,COST_WITHOUT_PURCHASE_SOURCE|DESCRIPTION_GENERIC|ORDER_REVIEW|ACTIVE_WITHOUT_USEFUL_DESCRIPTION,Revisar costo contra la ultima compra confirmada.,HIGH
7d334fd0-24b8-422a-a5bd-daa7de0e2947,RASSASI HAWAS FOR HIM,rassasi-hawas-for-him,Perfumes,active,0,48000,COST_WITHOUT_PURCHASE_SOURCE,,,99740.26,76800,107.79,60,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
f57365ec-33f2-4807-aa64-18a77c00b00b,SALVO ELIXIR - 60ML,salvo-elixir-60ml,Perfumes,active,1,38300,COST_WITHOUT_PURCHASE_SOURCE,,,79584.42,61280,107.79,60,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: brand, gender, intensity.",1,ONLY_ONE_IMAGE,71,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
d26152c8-44cf-4db0-9dc6-b46e728f85e0,Sceptre Malachite Maison Alhambra,sceptre-malachite-maison-alhambra,Perfumes,active,0,39636.5,COST_WITHOUT_PURCHASE_SOURCE,,,82361.56,63418.4,107.79,60,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
1972ae36-3e41-421a-ae47-e32f8b5fc407,TEMPLADOS,templados,Accesorios,draft,0,1950,COST_WITHOUT_PURCHASE_SOURCE,,,7597.4,5850,289.61,200,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,0,NO_IMAGES,71,COST_WITHOUT_PURCHASE_SOURCE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
cd5debfb-af46-45a5-9c20-ecf6bbb27c53,Termo de acero negro,termo-de-acero-negro,Termos,draft,0,16999,COST_WITHOUT_PURCHASE_SOURCE,,,37530.26,28898.3,120.78,70,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: brand, capacity, material, color.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
f88b4746-0c70-421e-920f-0e066ef18a38,TERMO MATESYSTEM,termo-matesystem,Termos,draft,0,20200,COST_WITHOUT_PURCHASE_SOURCE,,,78701.3,60600,289.61,200,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: brand, capacity, material, color.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
b223e3e9-3bb6-4da9-8a62-a03a4fd994e0,Termo media manija negro 1L,termo-media-manija-negro-1l,Termos,active,4,12640,COST_WITHOUT_PURCHASE_SOURCE,,,37755.84,29072,198.7,130,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: brand, capacity, material, color.",1,ONLY_ONE_IMAGE,71,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
5585ed23-1d19-40b0-a443-81953a999e9c,Termo Pico System,termo-pico-system,Termos,active,1,20600,COST_WITHOUT_PURCHASE_SOURCE,,,45480.52,35020,120.78,70,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: brand, capacity, material, color.",1,ONLY_ONE_IMAGE,71,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
cb2f395b-d009-4358-9678-f5c892bc5c4d,TERMO STANLEY,termo-stanley,Termos,draft,0,19500,COST_WITHOUT_PURCHASE_SOURCE,,,43051.95,33150,120.78,70,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: brand, capacity, material, color.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
dcf4dcf5-1abe-4c87-8e5a-0217532b4a69,Torpedo Criollo Con Base,torpedo-criollo-con-base,Accesorios,draft,0,19000,COST_WITHOUT_PURCHASE_SOURCE,,,37012.99,28500,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,0,NO_IMAGES,71,COST_WITHOUT_PURCHASE_SOURCE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
a4a3caa7-6a02-40c9-9412-549e98492b12,TRAVEL MANIJA,travel-manija,Accesorios,draft,0,15200,COST_WITHOUT_PURCHASE_SOURCE,,,31584.42,24320,107.79,60,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_OK,Cubre los atributos esperados para la categoria.,0,NO_IMAGES,71,COST_WITHOUT_PURCHASE_SOURCE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
314ab75f-58b3-49c5-8602-cda72295d855,Uomo itense,uomo-itense,Perfumes,active,1,54400,COST_WITHOUT_PURCHASE_SOURCE,,,113038.96,87040,107.79,60,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,1,ONLY_ONE_IMAGE,71,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|ONLY_ONE_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
3593d659-714c-40ed-9231-8e57064c0fc3,Vulcan Feu French Avenue,vulcan-feu-french-avenue,Perfumes,active,0,71064.5,COST_WITHOUT_PURCHASE_SOURCE,,,138437.34,106596.75,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
919056a3-1dc9-4ae0-9f90-fbba8cf58be9,YARA ELIXIR - 100ML,yara-elixir-100ml,Perfumes,active,0,54500,COST_WITHOUT_PURCHASE_SOURCE,,,106168.83,81750,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,Faltan: brand.,0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES|ACTIVE_WITHOUT_IMAGE|ACTIVE_WITH_INCOMPLETE_ATTRIBUTES,Revisar costo contra la ultima compra confirmada.,HIGH
ef9c93f0-e96f-409d-a3be-2105face156a,Yerba organica Sante molienda fina 1Kg,yerba-organica-sante-molienda-fina-1kg,Accesorios,draft,0,5500,COST_WITHOUT_PURCHASE_SOURCE,,,9285.71,7150,68.83,30,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: brand, variety, capacity.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
2db3fb94-78ce-4ba3-b5f5-335c8a6d36c4,Yerba organica Sante molienda fina 500g,yerba-organica-sante-molienda-fina-500g,Accesorios,draft,0,2750,COST_WITHOUT_PURCHASE_SOURCE,,,5357.14,4125,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: brand, variety, capacity.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
d2173255-1fa5-4432-8ccf-d55ecf0f93b8,Yerba organica Sante molienda gruesa 1Kg,yerba-organica-sante-molienda-gruesa-1kg,Accesorios,draft,0,5500,COST_WITHOUT_PURCHASE_SOURCE,,,9285.71,7150,68.83,30,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: brand, variety, capacity.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
833a8d5f-cbe9-48b7-b8f2-2545dda9a0f3,Yerba organica Sante molienda gruesa 500g,yerba-organica-sante-molienda-gruesa-500g,Accesorios,draft,0,2750,COST_WITHOUT_PURCHASE_SOURCE,,,5357.14,4125,94.81,50,DESCRIPTION_GOOD,Descripcion extensa y especifica.,ATTRIBUTES_INCOMPLETE,"Faltan: brand, variety, capacity.",0,NO_IMAGES,57,COST_WITHOUT_PURCHASE_SOURCE|ATTRIBUTES_INCOMPLETE|NO_IMAGES,Revisar costo contra la ultima compra confirmada.,MEDIUM
